ASIN,ASIN,Brand,Title,Category,URL,SalesRank,US_brand_url,JP_brand_url,US_brand_link,JP_brand_link
B07L6P7J2M,B07L6P7J2M,AsaVea,"AsaVea Teeth Whitening Pen, 2 pens, More Than 20 Uses, Effective, Painless, No Sensitivity, Travel Friendly, Easy to Use, Beautiful White Smile, Natural Mint Flavor","Beauty & Personal Care,Oral Care,Teeth Whitening,Gels",https://www.amazon.com/AsaVea-Whitening-Carbamide-Sensitivity-Travel-Friendly/dp/B07L6P7J2M/ref=sr_1_43?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-43,162,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AAsaVea,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AAsaVea,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AAsaVea><div>AsaVea</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AAsaVea><div>AsaVea</div></a>"
B001PQBEAI,B001PQBEAI,Mederma,"Mederma Advanced Scar Gel - 1x Daily: Use less, save more - Reduces the Appearance of Old & New Scars - #1 Doctor & Pharmacist Recommended Brand for Scars - 0.7 ounce, 0.7 Ounce","Health & Household,Health Care,First Aid,Scars & Wounds",https://www.amazon.com/Mederma-Advanced-Scar-Gel-Recommended/dp/B001PQBEAI/ref=sr_1_44?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-44,99,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMederma,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMederma,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMederma><div>Mederma</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMederma><div>Mederma</div></a>"
B01LAY47D0,B01LAY47D0,MasterMedi,"Tongue Scraper with Travel Case - 2 Pack, Fights Bad Breath, Medical Grade 100% Stainless Steel, Great for Oral Care, Tongue Cleaner for Adults and Kids, Easy to Use with Non-Synthetic Handle","Beauty & Personal Care,Oral Care,Tongue Cleaners",https://www.amazon.com/MasterMedi-Stainless-Professional-Eliminate-Non-synthetic/dp/B01LAY47D0/ref=sr_1_45?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-45,175,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMasterMedi,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMasterMedi,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMasterMedi><div>MasterMedi</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMasterMedi><div>MasterMedi</div></a>"
B08H3JPH74,B08H3JPH74,Maybelline New York,"Maybelline Sky High Washable Mascara Makeup, Volumizing Mascara, Buildable, Lengthening Mascara, Defining, Curling, Multiplying, Washable Blackest Black, 0.2 fl. Oz","Beauty & Personal Care,Makeup,Eyes,Mascara",https://www.amazon.com/Maybelline-Volumizing-Buildable-Lengthening-Multiplying/dp/B08H3JPH74/ref=sr_1_47?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-47,7,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMaybelline+New+York,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMaybelline+New+York,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMaybelline+New+York><div>Maybelline New York</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMaybelline+New+York><div>Maybelline New York</div></a>"
B07NJPMVG9,B07NJPMVG9,Solimo,"Amazon Brand - Solimo Epsom Salt Soak, Magnesium Sulfate USP, 8 Pound","Beauty & Personal Care,Personal Care,Bath & Bathing Accessories,Bath,Minerals & Salts",https://www.amazon.com/Amazon-Brand-Solimo-Magnesium-Sulfate/dp/B07NJPMVG9/ref=sr_1_48?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-48,49,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASolimo,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASolimo,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASolimo><div>Solimo</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASolimo><div>Solimo</div></a>"
B083VY5GVN,B083VY5GVN,BLUE LIZARD,"BLUE LIZARD Sensitive Mineral Sunscreen with Zinc Oxide, SPF 50+, Water Resistant, UVA/UVB Protection with Smart Bottle Technology - Fragrance Free, 5 oz","Beauty & Personal Care,Skin Care,Sunscreens & Tanning Products,Sunscreens,Body Sunscreens",https://www.amazon.com/Blue-Lizard-Sensitive-Mineral-Sunscreen/dp/B083VY5GVN/ref=sr_1_52?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-52,57,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABLUE+LIZARD,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABLUE+LIZARD,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABLUE+LIZARD><div>BLUE LIZARD</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABLUE+LIZARD><div>BLUE LIZARD</div></a>"
B081R14KRR,B081R14KRR,Norelco,"Norelco Shaver 2300 Rechargeable Electric Shaver with PopUp Trimmer S1211/81, Black, 1 Count","Beauty & Personal Care,Shave & Hair Removal,Men's,Electric Shavers,Rotary Shavers",https://www.amazon.com/Philips-Norelco-Shaver-S1211-81/dp/B081R14KRR/ref=sr_1_146?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-146,190,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ANorelco,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ANorelco,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ANorelco><div>Norelco</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ANorelco><div>Norelco</div></a>"
B01MQXX9US,B01MQXX9US,Banana Boat,"Banana Boat Ultra Sport Reef Friendly Sunscreen Spray, Broad Spectrum SPF 50, 6 Ounces - Twin Pack","Beauty & Personal Care,Skin Care,Sunscreens & Tanning Products,Sunscreens,Body Sunscreens",https://www.amazon.com/Banana-Boat-Sunscreen-Performance-Spectrum/dp/B01MQXX9US/ref=sr_1_147?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-147,141,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABanana+Boat,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABanana+Boat,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABanana+Boat><div>Banana Boat</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABanana+Boat><div>Banana Boat</div></a>"
B01JB1MUNI,B01JB1MUNI,Certain Dri,Certain Dri Prescription Strength Clinical Antiperspirant - Doctor Recommended Hyperhidrosis Treatment - 72 Hour Protection from Excessive Sweating - Roll-On - 1.2 Fl Oz - Pack of 1,"Beauty & Personal Care,Personal Care,Deodorants & Antiperspirants,Antiperspirants",https://www.amazon.com/Certain-Dri-Anti-Perspirant-Prescription-Protection/dp/B01JB1MUNI/ref=sr_1_148?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-148,363,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACertain+Dri,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACertain+Dri,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACertain+Dri><div>Certain Dri</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACertain+Dri><div>Certain Dri</div></a>"
B004CCJH10,B004CCJH10,INTUITION,"Schick Intuition Sensitive Skin Womens Razor Refills with Vitamin E & Aloe, Pack of 6","Beauty & Personal Care,Shave & Hair Removal,Women's,Razors & Blades,Cartridges & Refills",https://www.amazon.com/Schick-Intuition-Sensitive-Moisturizing-Refills/dp/B004CCJH10/ref=sr_1_149?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-149,83,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AINTUITION,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AINTUITION,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AINTUITION><div>INTUITION</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AINTUITION><div>INTUITION</div></a>"
B0084AWBRS,B0084AWBRS,WAHL,"Wahl Premium Hair Clipper Blade Lubricating Oil for Clippers, Trimmers & Blade Corrosion for Rust Prevention - 4 Fluid Ounces - Model 3310-300","Beauty & Personal Care,Hair Care,Hair Cutting Tools,Hair Clippers & Accessories",https://www.amazon.com/Wahl-Hair-Clipper-Blade-3310-300/dp/B0084AWBRS/ref=sr_1_150?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-150,200,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AWAHL,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AWAHL,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AWAHL><div>WAHL</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AWAHL><div>WAHL</div></a>"
B082T46XCF,B082T46XCF,Manscaped Refining The Gentleman,"MANSCAPED™ Electric Groin Hair Trimmer, The Lawn Mower™ 3.0, Replaceable Ceramic Blade Heads, Waterproof Wet / Dry Clippers, Standing Recharge Dock, Ultimate Male Hygiene Razor","Beauty & Personal Care,Shave & Hair Removal,Men's,Body Groomers",https://www.amazon.com/Manscaped-Electric-Manscaping-Replaceable-Waterproof/dp/B082T46XCF/ref=sr_1_152?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-152,220,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AManscaped+Refining+The+Gentleman,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AManscaped+Refining+The+Gentleman,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AManscaped+Refining+The+Gentleman><div>Manscaped Refining The Gentleman</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AManscaped+Refining+The+Gentleman><div>Manscaped Refining The Gentleman</div></a>"
B07FQMXB55,B07FQMXB55,TsMADDTs,"Nail Files and Buffer, TsMADDTs Professional Manicure Tools Kit Rectangular Art Care Buffer Block Tools 100/180 Grit 12Pcs/Pa","Beauty & Personal Care,Foot, Hand & Nail Care,Tools & Accessories,Nail Tools,Nail Files & Buffers",https://www.amazon.com/Buffer-TsMADDTs-Professional-Manicure-Rectangular/dp/B07FQMXB55/ref=sr_1_155?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-155,208,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATsMADDTs,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ATsMADDTs,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATsMADDTs><div>TsMADDTs</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ATsMADDTs><div>TsMADDTs</div></a>"
B07W5S412S,B07W5S412S,Uervoton,"Empty Spray Bottle -5.4oz/160ml Hair Spray Bottle Mist Sprayer Fine Mist Spray Bottle Ultra Fine Continuous Spray Water Bottle for Hair Styling, Plants, Cleaning, Misting & Skin Care (5.4oz)","Beauty & Personal Care,Hair Care,Styling Products,Hair Sprays",https://www.amazon.com/Sprayer-Continuous-Styling-Cleaning-Misting/dp/B07W5S412S/ref=sr_1_156?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-156,196,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AUervoton,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AUervoton,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AUervoton><div>Uervoton</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AUervoton><div>Uervoton</div></a>"
B07GVPQXRF,B07GVPQXRF,Chapstick,"ChapStick Lip Moisturizer and Skin Protectant (Original Flavor, 1 Blister 3 Count) Lip Balm Tube, Sunscreen, SPF 15, 3 Count (Pack of 1)","Beauty & Personal Care,Skin Care,Lip Care,Balms & Moisturizers",https://www.amazon.com/ChapStick-Moisturizer-Protectant-Original-Sunscreen/dp/B07GVPQXRF/ref=sr_1_160?dchild=1&amp;qid=1623665205&amp;rdc=1&amp;s=beauty&amp;sr=1-160,213,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AChapstick,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AChapstick,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AChapstick><div>Chapstick</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AChapstick><div>Chapstick</div></a>"
B00C5RM30G,B00C5RM30G,Mineral Fusion,"Mineral Fusion Nail Polish Remover, 6 oz","Beauty & Personal Care,Foot, Hand & Nail Care,Nail Art & Polish,Nail Polish Remover",https://www.amazon.com/Mineral-Fusion-Polish-Remover-Ounce/dp/B00C5RM30G/ref=sr_1_161?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-161,86,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMineral+Fusion,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMineral+Fusion,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AMineral+Fusion><div>Mineral Fusion</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AMineral+Fusion><div>Mineral Fusion</div></a>"
B00288L2N6,B00288L2N6,BodyGlide,Body Glide Original Anti-Chafe Balm,"Beauty & Personal Care,Skin Care,Body,Moisturizers",https://www.amazon.com/Body-Glide-Original-Anti-Chafe-1-5oz/dp/B00288L2N6/ref=sr_1_163?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-163,17,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABodyGlide,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABodyGlide,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABodyGlide><div>BodyGlide</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABodyGlide><div>BodyGlide</div></a>"
B0018A32XS,B0018A32XS,Panasonic,"Panasonic Electric Shaver for Women, Cordless 3 Blade Razor, Pop-Up Trimmer, Close Curves, Wet Dry Operation, Independent Floating Heads - ES2207P","Beauty & Personal Care,Shave & Hair Removal,Women's,Electric Shavers,Foil Shavers",https://www.amazon.com/Panasonic-Electric-Electronic-Cordless-Operation/dp/B0018A32XS/ref=sr_1_164?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-164,185,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APanasonic,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3APanasonic,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APanasonic><div>Panasonic</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3APanasonic><div>Panasonic</div></a>"
B07P5TMHD9,B07P5TMHD9,Eclat Skincare,Organic Vitamin C Serum for Face/Neck/Eyes - 8x More Powerful Patented Cold Processed Serum with 20% Vitamin C - 100% Vegan - Dermatologist Developed,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Serums",https://www.amazon.com/Vitamin-Serum-Face-Ageing-Eclat/dp/B07P5TMHD9/ref=sr_1_165?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-165,201,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AEclat+Skincare,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AEclat+Skincare,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AEclat+Skincare><div>Eclat Skincare</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AEclat+Skincare><div>Eclat Skincare</div></a>"
B01LZ9HXB4,B01LZ9HXB4,Harry's,Harry's Razor Blades Refills - Razors for Men - 8 Count,"Beauty & Personal Care,Shave & Hair Removal,Men's,Razors & Blades,Cartridges & Refills",https://www.amazon.com/Harrys-Mens-Razor-Blade-Refills/dp/B01LZ9HXB4/ref=sr_1_166?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-166,82,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AHarry's,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AHarry's,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3AHarry's><div>Harry's</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3AHarry's><div>Harry's</div></a>"
B008XJ7F1W,B008XJ7F1W,Sun Bum,Baby Bum SPF 50 Sunscreen Lotion | Mineral UVA/UVB Face and Body Protection for Sensitive Skin | Fragrance Free | Travel Size | 3 FL OZ,"Beauty & Personal Care,Skin Care,Sunscreens & Tanning Products,Sunscreens,Facial Sunscreens",https://www.amazon.com/Sun-Bum-Mineral-Sunscreen-Fragrance/dp/B008XJ7F1W/ref=sr_1_168?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-168,193,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASun+Bum,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASun+Bum,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASun+Bum><div>Sun Bum</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASun+Bum><div>Sun Bum</div></a>"
B0048ZIFA0,B0048ZIFA0,SoftSheen-Carson,"Softsheen-Carson Magic Razorless Shaving for Men, Magic Shaving Powder with Fragrance, Coarse Textured Beards, Formulated for Black Men, Depilatory, Helps Stop Razor Bumps, Since 1901, 4.5 oz","Beauty & Personal Care,Shave & Hair Removal,Men's,Shaving Creams, Lotions & Gels,Shaving Creams",https://www.amazon.com/Magic-Shaving-Powder-ounce-fragrant/dp/B0048ZIFA0/ref=sr_1_170?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-170,62,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASoftSheen-Carson,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASoftSheen-Carson,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASoftSheen-Carson><div>SoftSheen-Carson</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASoftSheen-Carson><div>SoftSheen-Carson</div></a>"
B014SAB948,B014SAB948,COSRX,COSRX Acne Pimple Master Patch 96 Patches (4 Packs of 24 Patches) | A.D.F. Hydrocolloid Dressing | Quick & Easy Treatment,"Beauty & Personal Care,Skin Care,Face,Treatments & Masks,Pore Cleansing Strips",https://www.amazon.com/Cosrx-Pimple-Master-Patch-24patches4sheet/dp/B014SAB948/ref=sr_1_171?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-171,219,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACOSRX,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACOSRX,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACOSRX><div>COSRX</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACOSRX><div>COSRX</div></a>"
B00J1FNW28,B00J1FNW28,Palmer's,"Palmer's Cocoa Butter Formula Moisturizing Skin Therapy Oil for Face with Vitamin E Rosehip Fragrance Rose, 1 Fl Oz","Beauty & Personal Care,Skin Care,Face,Creams & Moisturizers,Face Oil",https://www.amazon.com/Palmers-Formula-Vitamin-Therapy-Fragrance/dp/B00J1FNW28/ref=sr_1_173?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-173,238,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APalmer's,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3APalmer's,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APalmer's><div>Palmer's</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3APalmer's><div>Palmer's</div></a>"
B007HD570Q,B007HD570Q,THAYERS,"THAYERS Alcohol-Free Witch Hazel Facial Toner with Aloe Vera Formula, Rose Petal, 12 Fl Oz","Beauty & Personal Care,Skin Care,Face,Toners & Astringents",https://www.amazon.com/Thayers-Alcohol-Free-Petal-Formula-12-Facial/dp/B007HD570Q/ref=sr_1_174?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-174,37,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATHAYERS,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ATHAYERS,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ATHAYERS><div>THAYERS</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ATHAYERS><div>THAYERS</div></a>"
B07C1ZQ5ZY,B07C1ZQ5ZY,Sensodyne,"Sensodyne Repair & Protect Teeth Whitening Sensitive Toothpaste, Cavity Prevention and Sensitive Teeth Treatment - 3.4 Ounces (Pack of 2)","Beauty & Personal Care,Oral Care,Toothpaste",https://www.amazon.com/Sensodyne-Whitening-Sensitivity-Toothpaste-Sensitive/dp/B07C1ZQ5ZY/ref=sr_1_175?dchild=1&amp;qid=1623665205&amp;rdc=1&amp;s=beauty&amp;sr=1-175,498,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASensodyne,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASensodyne,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ASensodyne><div>Sensodyne</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ASensodyne><div>Sensodyne</div></a>"
B08GYYQ5MB,B08GYYQ5MB,Cetaphil,"Face Wash by Cetaphil, Daily Facial Cleanser for Combination to Oily Sensitive Skin, 20 fl oz, Gentle Foaming Deep Clean Without Stripping","Beauty & Personal Care,Skin Care,Face,Cleansers,Gels",https://www.amazon.com/Cetaphil-Daily-Facial-Cleanser-Normal/dp/B08GYYQ5MB/ref=sr_1_176?dchild=1&amp;qid=1623665205&amp;rdc=1&amp;s=beauty&amp;sr=1-176,135,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACetaphil,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACetaphil,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACetaphil><div>Cetaphil</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACetaphil><div>Cetaphil</div></a>"
B07D1W33SD,B07D1W33SD,Braun,"Braun Clean & Renew Refill Cartridges, 6 Count, Pack of 1","Beauty & Personal Care,Shave & Hair Removal,Men's,Electric Shavers,Cleaners",https://www.amazon.com/Braun-Clean-Renew-Refill-Cartridges/dp/B07D1W33SD/ref=sr_1_178?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-178,195,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABraun,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABraun,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ABraun><div>Braun</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ABraun><div>Braun</div></a>"
B000P22TIY,B000P22TIY,Nautica,"Nautica Voyage By Nautica For Men Eau De Toilette Spray, 100 ml","Beauty & Personal Care,Fragrance,Men's,Eau de Toilette",https://www.amazon.com/Nautica-Voyage-Eau-Toilette-Spray/dp/B000P22TIY/ref=sr_1_179?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-179,101,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ANautica,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ANautica,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ANautica><div>Nautica</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ANautica><div>Nautica</div></a>"
B07PXPX8HZ,B07PXPX8HZ,Pefei,"Colossal Pedicure Rasp Foot File, Professional Foot Care Pedicure Stainless Steel File to Removes Hard Skin, Can Be Used On Both Dry and Wet Feet","Beauty & Personal Care,Foot, Hand & Nail Care,Tools & Accessories,Foot Files",https://www.amazon.com/Colossal-Remover-Professional-Pedicure-Stainless/dp/B07PXPX8HZ/ref=sr_1_180?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-180,148,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APefei,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3APefei,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3APefei><div>Pefei</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3APefei><div>Pefei</div></a>"
B01L2HLEC2,B01L2HLEC2,CAMRYN%27S BFF,Camryn's BFF Gentle Edges Brush,"Beauty & Personal Care,Hair Care,Styling Tools & Appliances,Hair Brushes",https://www.amazon.com/Camryns-BFF-Gentle-Edges-Brush/dp/B01L2HLEC2/ref=sr_1_181?dchild=1&amp;qid=1623665205&amp;s=beauty&amp;sr=1-181,234,https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACAMRYN%27S+BFF,https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACAMRYN%27S+BFF,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A3760911%2Cp_89%3ACAMRYN%27S+BFF><div>CAMRYN%27S BFF</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A52374051%2Cp_89%3ACAMRYN%27S+BFF><div>CAMRYN%27S BFF</div></a>"
